No,Timestamp,Elapsed_menit,Suhu_CPU_C,CPU_pct,RAM_pct,RAM_MB,Under_Voltage,Total_Deteksi,Deteksi_Organik,Deteksi_Anorganik,Deteksi_Styrofoam,Flask_Online,Keterangan
558,2026-07-03 07:10:45,269.22,53.0,36.1,77.5,2473.8,TIDAK,347,31,292,24,YA,
559,2026-07-03 07:11:14,269.7,53.0,33.4,77.6,2478.9,TIDAK,347,31,292,24,YA,
560,2026-07-03 07:11:43,270.19,53.0,35.6,77.6,2475.9,TIDAK,347,31,292,24,YA,
561,2026-07-03 07:12:12,270.67,54.5,41.1,77.6,2476.3,TIDAK,347,31,292,24,YA,
562,2026-07-03 07:12:41,271.15,53.5,43.2,77.6,2473.0,TIDAK,347,31,292,24,YA,
563,2026-07-03 07:13:10,271.64,53.0,40.9,77.6,2477.6,TIDAK,347,31,292,24,YA,
564,2026-07-03 07:13:39,272.12,53.5,34.9,77.5,2473.3,TIDAK,347,31,292,24,YA,
565,2026-07-03 07:14:08,272.6,53.0,35.2,77.5,2476.1,TIDAK,347,31,292,24,YA,
566,2026-07-03 07:14:37,273.09,52.5,36.8,77.5,2473.5,TIDAK,347,31,292,24,YA,
567,2026-07-03 07:15:06,273.57,53.0,33.2,77.6,2477.8,TIDAK,347,31,292,24,YA,
568,2026-07-03 07:15:35,274.05,52.5,34.4,77.6,2476.2,TIDAK,347,31,292,24,YA,
569,2026-07-03 07:16:04,274.54,53.0,33.2,77.7,2481.1,TIDAK,347,31,292,24,YA,
570,2026-07-03 07:16:33,275.02,53.5,36.0,77.6,2476.8,TIDAK,347,31,292,24,YA,
571,2026-07-03 07:17:02,275.5,53.0,38.2,77.8,2483.1,TIDAK,347,31,292,24,YA,
572,2026-07-03 07:17:31,275.99,53.5,51.8,77.8,2481.8,TIDAK,347,31,292,24,YA,
573,2026-07-03 07:18:00,276.47,53.5,57.9,77.7,2483.6,TIDAK,347,31,292,24,YA,
574,2026-07-03 07:18:29,276.95,53.0,45.4,77.5,2477.4,TIDAK,347,31,292,24,YA,
575,2026-07-03 07:18:58,277.44,52.1,32.1,77.6,2479.5,TIDAK,347,31,292,24,YA,
576,2026-07-03 07:19:27,277.92,53.0,33.7,77.6,2482.7,TIDAK,347,31,292,24,YA,
577,2026-07-03 07:19:56,278.4,53.5,33.2,77.6,2480.0,TIDAK,347,31,292,24,YA,
578,2026-07-03 07:20:25,278.89,53.0,34.6,77.7,2480.3,TIDAK,347,31,292,24,YA,
579,2026-07-03 07:20:54,279.37,52.5,33.1,77.8,2484.2,TIDAK,347,31,292,24,YA,
580,2026-07-03 07:21:23,279.85,52.5,34.3,77.7,2478.2,TIDAK,347,31,292,24,YA,
581,2026-07-03 07:21:52,280.34,52.1,35.4,77.8,2483.8,TIDAK,347,31,292,24,YA,
582,2026-07-03 07:22:21,280.82,53.5,38.2,77.8,2479.4,TIDAK,347,31,292,24,YA,
583,2026-07-03 07:22:50,281.3,53.5,55.0,77.9,2483.6,TIDAK,347,31,292,24,YA,
584,2026-07-03 07:23:19,281.79,52.5,40.0,77.6,2478.1,TIDAK,347,31,292,24,YA,
585,2026-07-03 07:23:48,282.27,53.0,35.9,77.7,2483.4,TIDAK,347,31,292,24,YA,
586,2026-07-03 07:24:17,282.75,51.6,35.8,77.5,2477.7,TIDAK,347,31,292,24,YA,
587,2026-07-03 07:24:46,283.24,53.5,33.3,77.5,2479.3,TIDAK,347,31,292,24,YA,
588,2026-07-03 07:25:15,283.72,52.5,34.2,77.7,2480.4,TIDAK,347,31,292,24,YA,
589,2026-07-03 07:25:44,284.2,53.0,34.2,77.7,2482.7,TIDAK,347,31,292,24,YA,
590,2026-07-03 07:26:13,284.69,53.0,36.5,77.6,2480.9,TIDAK,347,31,292,24,YA,
591,2026-07-03 07:26:42,285.17,53.5,34.6,77.9,2488.2,TIDAK,347,31,292,24,YA,
592,2026-07-03 07:27:11,285.65,54.0,40.9,77.9,2483.6,TIDAK,347,31,292,24,YA,
593,2026-07-03 07:27:40,286.14,53.5,52.7,77.8,2486.0,TIDAK,347,31,292,24,YA,
594,2026-07-03 07:28:09,286.62,53.0,53.7,77.7,2482.4,TIDAK,347,31,292,24,YA,
595,2026-07-03 07:28:38,287.1,52.5,34.7,77.7,2485.3,TIDAK,347,31,292,24,YA,
596,2026-07-03 07:29:07,287.59,53.5,33.1,77.9,2489.0,TIDAK,347,31,292,24,YA,
597,2026-07-03 07:29:36,288.07,53.5,43.0,77.7,2484.5,TIDAK,347,31,292,24,YA,
598,2026-07-03 07:30:05,288.55,52.5,32.4,77.7,2483.7,TIDAK,347,31,292,24,YA,
599,2026-07-03 07:30:34,289.04,53.0,33.9,77.8,2487.9,TIDAK,347,31,292,24,YA,
600,2026-07-03 07:31:03,289.52,53.0,34.5,77.7,2482.7,TIDAK,347,31,292,24,YA,
601,2026-07-03 07:31:32,290.0,53.0,37.1,77.8,2486.1,TIDAK,347,31,292,24,YA,
602,2026-07-03 07:32:01,290.49,53.5,41.5,77.9,2484.9,TIDAK,347,31,292,24,YA,
603,2026-07-03 07:32:30,290.97,52.1,49.5,78.0,2490.7,TIDAK,347,31,292,24,YA,
604,2026-07-03 07:32:59,291.45,55.0,39.8,77.8,2487.5,TIDAK,347,31,292,24,YA,
605,2026-07-03 07:33:28,291.94,51.6,34.6,77.8,2488.2,TIDAK,347,31,292,24,YA,
606,2026-07-03 07:33:57,292.42,53.0,32.3,78.9,2529.5,TIDAK,347,31,292,24,YA,
607,2026-07-03 07:34:26,292.9,53.5,37.9,78.7,2524.2,TIDAK,347,31,292,24,YA,
608,2026-07-03 07:34:55,293.39,52.5,34.6,78.7,2521.4,TIDAK,347,31,292,24,YA,
609,2026-07-03 07:35:24,293.87,52.5,35.9,79.0,2533.1,TIDAK,347,31,292,24,YA,
610,2026-07-03 07:35:53,294.35,52.1,35.0,78.8,2524.7,TIDAK,347,31,292,24,YA,
611,2026-07-03 07:36:22,294.84,53.5,33.8,79.0,2531.6,TIDAK,347,31,292,24,YA,
612,2026-07-03 07:36:51,295.32,53.5,37.4,79.0,2527.6,TIDAK,347,31,292,24,YA,
613,2026-07-03 07:37:20,295.8,53.0,59.8,78.7,2518.0,TIDAK,347,31,292,24,YA,
614,2026-07-03 07:37:49,296.29,53.0,37.5,78.4,2513.8,TIDAK,347,31,292,24,YA,
615,2026-07-03 07:38:18,296.77,52.1,33.0,78.5,2514.4,TIDAK,347,31,292,24,YA,
616,2026-07-03 07:38:47,297.25,53.0,39.3,78.3,2507.9,TIDAK,347,31,292,24,YA,
617,2026-07-03 07:39:16,297.74,53.5,35.3,78.4,2513.2,TIDAK,347,31,292,24,YA,
618,2026-07-03 07:39:45,298.22,52.5,42.8,78.4,2511.8,TIDAK,347,31,292,24,YA,
619,2026-07-03 07:40:14,298.7,53.5,33.3,78.4,2511.3,TIDAK,347,31,292,24,YA,
620,2026-07-03 07:40:43,299.19,52.5,41.1,78.4,2509.8,TIDAK,347,31,292,24,YA,
621,2026-07-03 07:41:12,299.67,52.1,33.8,78.5,2510.9,TIDAK,347,31,292,24,YA,
622,2026-07-03 07:41:41,300.15,52.5,36.5,78.6,2514.4,TIDAK,347,31,292,24,YA,
623,2026-07-03 07:42:10,300.64,53.0,50.9,78.6,2513.0,TIDAK,347,31,292,24,YA,
624,2026-07-03 07:42:39,301.12,54.5,40.5,78.3,2508.1,TIDAK,347,31,292,24,YA,
625,2026-07-03 07:43:08,301.6,53.5,32.0,78.3,2507.2,TIDAK,347,31,292,24,YA,
626,2026-07-03 07:43:37,302.09,53.5,33.4,78.3,2512.4,TIDAK,347,31,292,24,YA,
627,2026-07-03 07:44:06,302.57,53.0,34.0,78.5,2513.8,TIDAK,347,31,292,24,YA,
628,2026-07-03 07:44:35,303.05,53.0,33.8,78.6,2517.1,TIDAK,347,31,292,24,YA,
629,2026-07-03 07:45:04,303.54,52.5,33.3,78.4,2512.0,TIDAK,347,31,292,24,YA,
630,2026-07-03 07:45:33,304.02,53.0,39.0,78.4,2510.4,TIDAK,347,31,292,24,YA,
631,2026-07-03 07:46:02,304.5,53.0,33.2,78.4,2510.6,TIDAK,347,31,292,24,YA,
632,2026-07-03 07:46:31,304.99,54.0,39.8,78.6,2514.0,TIDAK,347,31,292,24,YA,
633,2026-07-03 07:47:00,305.47,53.5,55.0,78.6,2513.6,TIDAK,347,31,292,24,YA,
634,2026-07-03 07:47:29,305.95,52.1,39.0,78.4,2516.2,TIDAK,347,31,292,24,YA,
635,2026-07-03 07:47:58,306.44,53.5,33.4,78.5,2515.2,TIDAK,347,31,292,24,YA,
636,2026-07-03 07:48:27,306.92,54.0,32.2,78.5,2521.4,TIDAK,347,31,292,24,YA,
637,2026-07-03 07:48:56,307.4,53.5,45.5,78.6,2518.9,TIDAK,347,31,292,24,YA,
638,2026-07-03 07:49:25,307.89,53.0,34.1,78.7,2520.4,TIDAK,347,31,292,24,YA,
639,2026-07-03 07:49:54,308.37,52.5,33.2,78.5,2513.2,TIDAK,347,31,292,24,YA,
640,2026-07-03 07:50:23,308.85,52.1,38.2,78.6,2516.5,TIDAK,347,31,292,24,YA,
641,2026-07-03 07:50:52,309.34,52.1,34.8,78.8,2521.2,TIDAK,347,31,292,24,YA,
642,2026-07-03 07:51:21,309.82,54.0,37.2,78.6,2512.9,TIDAK,347,31,292,24,YA,
643,2026-07-03 07:51:50,310.3,53.0,54.9,78.6,2514.5,TIDAK,347,31,292,24,YA,
644,2026-07-03 07:52:19,310.79,52.1,41.5,78.4,2511.3,TIDAK,347,31,292,24,YA,
645,2026-07-03 07:52:48,311.27,52.5,32.5,78.5,2516.0,TIDAK,347,31,292,24,YA,
646,2026-07-03 07:53:17,311.75,53.5,38.0,78.6,2518.6,TIDAK,347,31,292,24,YA,
647,2026-07-03 07:53:46,312.24,54.0,34.2,78.6,2519.0,TIDAK,347,31,292,24,YA,
648,2026-07-03 07:54:15,312.72,51.6,32.7,78.5,2517.8,TIDAK,347,31,292,24,YA,
649,2026-07-03 07:54:44,313.2,53.5,33.2,78.6,2520.2,TIDAK,347,31,292,24,YA,
650,2026-07-03 07:55:13,313.69,53.0,36.4,78.6,2518.8,TIDAK,347,31,292,24,YA,
651,2026-07-03 07:55:42,314.17,53.5,36.1,78.7,2520.8,TIDAK,347,31,292,24,YA,
652,2026-07-03 07:56:11,314.65,53.0,39.2,78.8,2523.5,TIDAK,347,31,292,24,YA,
653,2026-07-03 07:56:40,315.14,52.1,52.0,78.8,2520.2,TIDAK,347,31,292,24,YA,
654,2026-07-03 07:57:09,315.62,53.5,42.8,78.5,2517.3,TIDAK,347,31,292,24,YA,
655,2026-07-03 07:57:38,316.1,51.6,33.6,78.5,2515.1,TIDAK,347,31,292,24,YA,
656,2026-07-03 07:58:07,316.59,52.5,40.9,78.7,2523.7,TIDAK,347,31,292,24,YA,
657,2026-07-03 07:58:36,317.07,53.5,38.1,78.6,2518.9,TIDAK,347,31,292,24,YA,
658,2026-07-03 07:59:05,317.55,52.1,33.2,78.7,2523.6,TIDAK,347,31,292,24,YA,
659,2026-07-03 07:59:34,318.04,53.5,33.3,78.5,2518.1,TIDAK,347,31,292,24,YA,
660,2026-07-03 08:00:03,318.52,52.5,35.1,78.6,2519.3,TIDAK,347,31,292,24,YA,
661,2026-07-03 08:00:32,319.0,52.5,34.6,78.8,2524.3,TIDAK,347,31,292,24,YA,
662,2026-07-03 08:01:01,319.49,53.0,33.0,78.7,2519.3,TIDAK,347,31,292,24,YA,
663,2026-07-03 08:01:30,319.97,53.0,50.8,78.8,2523.7,TIDAK,347,31,292,24,YA,
664,2026-07-03 08:01:59,320.45,52.5,43.1,78.5,2516.1,TIDAK,347,31,292,24,YA,
665,2026-07-03 08:02:28,320.94,53.0,32.2,78.6,2523.6,TIDAK,347,31,292,24,YA,
666,2026-07-03 08:02:57,321.42,52.1,38.1,78.5,2518.1,TIDAK,347,31,292,24,YA,
667,2026-07-03 08:03:26,321.9,53.5,34.9,78.7,2525.2,TIDAK,347,31,292,24,YA,
668,2026-07-03 08:03:55,322.39,53.5,33.8,78.6,2521.2,TIDAK,347,31,292,24,YA,
669,2026-07-03 08:04:24,322.87,53.5,41.5,78.8,2527.2,TIDAK,347,31,292,24,YA,
670,2026-07-03 08:04:53,323.35,52.5,35.4,78.6,2523.0,TIDAK,347,31,292,24,YA,
671,2026-07-03 08:05:22,323.84,53.0,34.3,79.2,2533.1,TIDAK,347,31,292,24,YA,
672,2026-07-03 08:05:51,324.32,53.5,44.5,78.8,2522.7,TIDAK,347,31,292,24,YA,
673,2026-07-03 08:06:20,324.8,53.0,55.6,78.6,2524.0,TIDAK,347,31,292,24,YA,
674,2026-07-03 08:06:49,325.29,53.5,37.1,78.5,2516.9,TIDAK,347,31,292,24,YA,
675,2026-07-03 08:07:18,325.77,53.5,32.2,78.6,2520.6,TIDAK,347,31,292,24,YA,
676,2026-07-03 08:07:47,326.25,52.1,34.1,78.5,2517.1,TIDAK,347,31,292,24,YA,
677,2026-07-03 08:08:16,326.74,53.0,37.3,78.5,2517.1,TIDAK,347,31,292,24,YA,
678,2026-07-03 08:08:45,327.22,54.5,43.1,78.6,2523.0,TIDAK,347,31,292,24,YA,
679,2026-07-03 08:09:14,327.7,54.5,42.7,78.7,2526.7,TIDAK,347,31,292,24,YA,
680,2026-07-03 08:09:43,328.19,52.1,36.0,78.6,2520.4,TIDAK,347,31,292,24,YA,
681,2026-07-03 08:10:12,328.67,54.5,33.9,78.7,2523.0,TIDAK,347,31,292,24,YA,
682,2026-07-03 08:10:41,329.15,53.5,34.7,78.7,2519.8,TIDAK,347,31,292,24,YA,
683,2026-07-03 08:11:10,329.64,53.0,55.4,78.7,2521.2,TIDAK,347,31,292,24,YA,
684,2026-07-03 08:11:39,330.12,53.0,34.6,78.4,2513.9,TIDAK,347,31,292,24,YA,
685,2026-07-03 08:12:08,330.6,53.0,33.6,78.5,2516.9,TIDAK,347,31,292,24,YA,
686,2026-07-03 08:12:37,331.09,53.0,36.4,78.5,2516.3,TIDAK,347,31,292,24,YA,
687,2026-07-03 08:13:06,331.57,52.5,34.5,78.7,2523.7,TIDAK,347,31,292,24,YA,
688,2026-07-03 08:13:35,332.05,54.5,33.7,78.5,2518.7,TIDAK,347,31,292,24,YA,
689,2026-07-03 08:14:04,332.54,54.0,35.5,78.7,2525.1,TIDAK,347,31,292,24,YA,
690,2026-07-03 08:14:33,333.02,53.0,35.4,78.6,2523.3,TIDAK,347,31,292,24,YA,
691,2026-07-03 08:15:02,333.5,53.0,33.0,78.7,2522.7,TIDAK,347,31,292,24,YA,
692,2026-07-03 08:15:31,333.99,54.0,43.2,78.8,2525.3,TIDAK,347,31,292,24,YA,
693,2026-07-03 08:16:00,334.47,53.0,87.4,78.7,2520.3,TIDAK,347,31,292,24,YA,
694,2026-07-03 08:16:29,334.95,53.0,43.1,78.5,2522.9,TIDAK,347,31,292,24,YA,
695,2026-07-03 08:16:58,335.44,54.5,33.0,78.4,2518.8,TIDAK,347,31,292,24,YA,
696,2026-07-03 08:17:27,335.92,54.0,48.2,78.6,2525.1,TIDAK,347,31,292,24,YA,
697,2026-07-03 08:17:56,336.4,53.0,34.2,78.7,2526.1,TIDAK,347,31,292,24,YA,
698,2026-07-03 08:18:25,336.89,53.5,33.8,78.8,2525.6,TIDAK,347,31,292,24,YA,
699,2026-07-03 08:18:54,337.37,53.0,33.2,78.8,2526.1,TIDAK,347,31,292,24,YA,
700,2026-07-03 08:19:23,337.85,53.0,42.5,78.8,2525.6,TIDAK,347,31,292,24,YA,
701,2026-07-03 08:19:52,338.34,53.5,33.9,78.7,2523.8,TIDAK,347,31,292,24,YA,
702,2026-07-03 08:20:21,338.82,54.5,67.9,79.0,2530.7,TIDAK,347,31,292,24,YA,
703,2026-07-03 08:20:50,339.3,53.5,55.2,78.8,2523.0,TIDAK,347,31,292,24,YA,
704,2026-07-03 08:21:19,339.79,53.0,43.9,78.7,2526.3,TIDAK,347,31,292,24,YA,
705,2026-07-03 08:21:48,340.27,52.1,36.4,78.6,2521.8,TIDAK,347,31,292,24,YA,
706,2026-07-03 08:22:17,340.75,51.6,36.2,78.6,2524.0,TIDAK,347,31,292,24,YA,
707,2026-07-03 08:22:46,341.24,52.5,32.5,78.6,2526.9,TIDAK,347,31,292,24,YA,
708,2026-07-03 08:23:15,341.72,53.5,33.2,78.7,2526.6,TIDAK,347,31,292,24,YA,
709,2026-07-03 08:23:44,342.2,53.0,34.3,78.7,2524.6,TIDAK,347,31,292,24,YA,
710,2026-07-03 08:24:13,342.69,51.1,34.2,78.7,2526.6,TIDAK,347,31,292,24,YA,
711,2026-07-03 08:24:42,343.17,53.0,33.5,78.8,2524.5,TIDAK,347,31,292,24,YA,
712,2026-07-03 08:25:11,343.65,53.5,34.0,78.9,2528.8,TIDAK,347,31,292,24,YA,
713,2026-07-03 08:25:40,344.14,52.5,54.1,78.8,2523.4,TIDAK,347,31,292,24,YA,
714,2026-07-03 08:26:09,344.62,53.5,43.4,78.8,2529.2,TIDAK,347,31,292,24,YA,
715,2026-07-03 08:26:38,345.1,53.5,39.0,78.8,2529.1,TIDAK,347,31,292,24,YA,
716,2026-07-03 08:27:07,345.59,53.5,36.2,78.7,2526.8,TIDAK,347,31,292,24,YA,
717,2026-07-03 08:27:36,346.07,54.5,33.5,78.9,2532.7,TIDAK,347,31,292,24,YA,
718,2026-07-03 08:28:05,346.55,54.0,34.8,78.7,2524.8,TIDAK,347,31,292,24,YA,
719,2026-07-03 08:28:34,347.04,53.5,34.4,78.7,2526.2,TIDAK,347,31,292,24,YA,
720,2026-07-03 08:29:03,347.52,52.5,33.9,78.9,2534.1,TIDAK,347,31,292,24,YA,
721,2026-07-03 08:29:32,348.0,52.1,42.9,78.8,2529.1,TIDAK,347,31,292,24,YA,
722,2026-07-03 08:30:01,348.49,53.0,34.9,78.8,2526.1,TIDAK,347,31,292,24,YA,
723,2026-07-03 08:30:30,348.97,53.0,51.3,78.9,2530.3,TIDAK,347,31,292,24,YA,
724,2026-07-03 08:30:59,349.45,52.1,34.0,78.6,2526.7,TIDAK,347,31,292,24,YA,
725,2026-07-03 08:31:28,349.94,54.0,36.5,78.7,2530.2,TIDAK,347,31,292,24,YA,
726,2026-07-03 08:31:57,350.42,52.5,34.7,78.7,2529.5,TIDAK,347,31,292,24,YA,
727,2026-07-03 08:32:26,350.9,52.1,33.2,78.7,2530.4,TIDAK,347,31,292,24,YA,
728,2026-07-03 08:32:55,351.39,54.0,41.9,78.7,2527.5,TIDAK,347,31,292,24,YA,
729,2026-07-03 08:33:24,351.87,53.5,37.5,79.1,2541.0,TIDAK,347,31,292,24,YA,
730,2026-07-03 08:33:53,352.35,52.5,33.5,78.7,2527.1,TIDAK,347,31,292,24,YA,
731,2026-07-03 08:34:22,352.84,54.0,33.9,79.0,2536.2,TIDAK,347,31,292,24,YA,
732,2026-07-03 08:34:51,353.32,53.0,39.2,79.0,2532.4,TIDAK,347,31,292,24,YA,
733,2026-07-03 08:35:20,353.8,54.5,53.2,78.8,2535.1,TIDAK,347,31,292,24,YA,
734,2026-07-03 08:35:49,354.29,54.0,35.6,78.7,2529.0,TIDAK,347,31,292,24,YA,
735,2026-07-03 08:36:18,354.77,53.0,34.5,78.8,2532.3,TIDAK,347,31,292,24,YA,
736,2026-07-03 08:36:47,355.25,52.1,33.2,78.7,2529.8,TIDAK,347,31,292,24,YA,
737,2026-07-03 08:37:16,355.74,53.0,32.2,78.8,2531.2,TIDAK,347,31,292,24,YA,
738,2026-07-03 08:37:45,356.22,52.5,37.5,78.7,2528.2,TIDAK,347,31,292,24,YA,
739,2026-07-03 08:38:14,356.7,52.5,32.8,78.9,2534.7,TIDAK,347,31,292,24,YA,
740,2026-07-03 08:38:43,357.19,52.1,35.3,78.7,2529.3,TIDAK,347,31,292,24,YA,
741,2026-07-03 08:39:12,357.67,54.0,32.4,78.9,2532.5,TIDAK,347,31,292,24,YA,
742,2026-07-03 08:39:41,358.15,53.0,43.2,79.0,2534.0,TIDAK,347,31,292,24,YA,
743,2026-07-03 08:40:10,358.64,53.0,85.2,78.9,2530.9,TIDAK,347,31,292,24,YA,
744,2026-07-03 08:40:39,359.12,53.0,35.6,78.6,2530.1,TIDAK,347,31,292,24,YA,
745,2026-07-03 08:41:08,359.6,52.5,36.0,78.9,2535.1,TIDAK,347,31,292,24,YA,
746,2026-07-03 08:41:37,360.09,51.6,36.7,78.8,2533.7,TIDAK,347,31,292,24,YA,
747,2026-07-03 08:42:06,360.57,53.0,33.2,78.7,2534.3,TIDAK,347,31,292,24,YA,
748,2026-07-03 08:42:35,361.05,52.1,37.9,78.8,2533.4,TIDAK,347,31,292,24,YA,
749,2026-07-03 08:43:04,361.54,51.1,33.8,78.9,2535.0,TIDAK,347,31,292,24,YA,
750,2026-07-03 08:43:33,362.02,52.5,33.9,78.8,2531.5,TIDAK,347,31,292,24,YA,
751,2026-07-03 08:44:02,362.5,52.5,40.4,79.0,2536.0,TIDAK,347,31,292,24,YA,
752,2026-07-03 08:44:31,362.99,53.0,41.0,79.1,2537.3,TIDAK,347,31,292,24,YA,
753,2026-07-03 08:45:00,363.47,52.1,56.4,78.9,2530.8,TIDAK,347,31,292,24,YA,
754,2026-07-03 08:45:29,363.95,52.5,45.2,78.8,2535.2,TIDAK,347,31,292,24,YA,
755,2026-07-03 08:45:58,364.44,53.0,40.6,78.9,2536.2,TIDAK,347,31,292,24,YA,
756,2026-07-03 08:46:27,364.92,53.5,33.7,78.7,2533.9,TIDAK,347,31,292,24,YA,
757,2026-07-03 08:46:56,365.4,52.5,32.6,78.8,2532.2,TIDAK,347,31,292,24,YA,
758,2026-07-03 08:47:25,365.89,54.0,35.3,79.1,2547.2,TIDAK,347,31,292,24,YA,
759,2026-07-03 08:47:54,366.37,52.1,32.6,78.9,2535.6,TIDAK,347,31,292,24,YA,
760,2026-07-03 08:48:23,366.85,53.0,33.0,79.1,2541.3,TIDAK,347,31,292,24,YA,
761,2026-07-03 08:48:52,367.34,52.5,37.8,79.0,2535.5,TIDAK,347,31,292,24,YA,
762,2026-07-03 08:49:21,367.82,53.0,36.7,79.5,2552.5,TIDAK,347,31,292,24,YA,
763,2026-07-03 08:49:50,368.3,53.5,53.8,79.0,2533.7,TIDAK,347,31,292,24,YA,
764,2026-07-03 08:50:19,368.79,54.0,59.0,79.0,2539.2,TIDAK,347,31,292,24,YA,
765,2026-07-03 08:50:48,369.27,52.1,34.2,78.7,2534.0,TIDAK,347,31,292,24,YA,
766,2026-07-03 08:51:17,369.75,52.1,36.3,78.8,2533.5,TIDAK,347,31,292,24,YA,
767,2026-07-03 08:51:46,370.24,51.6,34.0,78.7,2534.6,TIDAK,347,31,292,24,YA,
768,2026-07-03 08:52:15,370.72,51.6,36.8,78.8,2535.4,TIDAK,347,31,292,24,YA,
769,2026-07-03 08:52:44,371.2,52.5,34.8,79.0,2540.0,TIDAK,347,31,292,24,YA,
770,2026-07-03 08:53:13,371.69,54.0,33.3,79.0,2537.9,TIDAK,347,31,292,24,YA,
771,2026-07-03 08:53:42,372.17,53.0,33.6,79.1,2537.7,TIDAK,347,31,292,24,YA,
772,2026-07-03 08:54:11,372.65,54.0,37.1,79.0,2534.9,TIDAK,347,31,292,24,YA,
773,2026-07-03 08:54:40,373.14,53.5,49.5,79.1,2538.8,TIDAK,347,31,292,24,YA,
774,2026-07-03 08:55:09,373.62,53.0,50.0,78.7,2533.7,TIDAK,347,31,292,24,YA,
775,2026-07-03 08:55:38,374.1,52.5,38.4,78.9,2536.3,TIDAK,347,31,292,24,YA,
776,2026-07-03 08:56:07,374.59,52.5,31.9,78.9,2538.6,TIDAK,347,31,292,24,YA,
777,2026-07-03 08:56:36,375.07,52.5,33.1,79.0,2539.2,TIDAK,347,31,292,24,YA,
778,2026-07-03 08:57:05,375.55,53.0,36.0,78.9,2541.9,TIDAK,347,31,292,24,YA,
779,2026-07-03 08:57:34,376.04,52.1,32.3,78.9,2535.9,TIDAK,347,31,292,24,YA,
780,2026-07-03 08:58:03,376.52,53.0,31.6,79.1,2543.0,TIDAK,347,31,292,24,YA,
781,2026-07-03 08:58:32,377.0,53.5,37.3,79.0,2538.4,TIDAK,347,31,292,24,YA,
782,2026-07-03 08:59:01,377.49,53.5,66.6,79.2,2541.1,TIDAK,347,31,292,24,YA,
783,2026-07-03 08:59:30,377.97,52.5,53.0,79.1,2536.9,TIDAK,347,31,292,24,YA,
784,2026-07-03 08:59:59,378.45,54.0,41.6,78.7,2531.7,TIDAK,347,31,292,24,YA,
785,2026-07-03 09:00:28,378.94,54.5,42.5,78.8,2537.5,TIDAK,347,31,292,24,YA,
786,2026-07-03 09:00:57,379.42,53.0,33.1,79.0,2540.9,TIDAK,347,31,292,24,YA,
787,2026-07-03 09:01:26,379.9,52.1,41.0,79.1,2546.6,TIDAK,347,31,292,24,YA,
788,2026-07-03 09:01:55,380.39,52.5,36.0,79.2,2547.3,TIDAK,347,31,292,24,YA,
789,2026-07-03 09:02:24,380.87,52.1,34.4,79.0,2537.1,TIDAK,347,31,292,24,YA,
790,2026-07-03 09:02:53,381.35,54.0,33.4,79.0,2541.4,TIDAK,347,31,292,24,YA,
791,2026-07-03 09:03:22,381.84,53.0,36.3,78.9,2535.0,TIDAK,347,31,292,24,YA,
792,2026-07-03 09:03:51,382.32,53.5,67.7,79.1,2538.7,TIDAK,347,31,292,24,YA,
793,2026-07-03 09:04:20,382.8,52.5,61.5,79.1,2540.6,TIDAK,347,31,292,24,YA,
794,2026-07-03 09:04:49,383.29,52.1,54.5,79.0,2539.7,TIDAK,347,31,292,24,YA,
795,2026-07-03 09:05:18,383.77,52.5,34.3,78.8,2534.3,TIDAK,347,31,292,24,YA,
796,2026-07-03 09:05:47,384.25,52.1,33.4,78.8,2539.4,TIDAK,347,31,292,24,YA,
797,2026-07-03 09:06:16,384.74,52.1,36.0,78.8,2535.5,TIDAK,347,31,292,24,YA,
798,2026-07-03 09:06:45,385.22,52.5,33.5,78.7,2534.6,TIDAK,347,31,292,24,YA,
799,2026-07-03 09:07:14,385.7,53.5,34.4,79.0,2540.2,TIDAK,347,31,292,24,YA,
800,2026-07-03 09:07:43,386.19,52.1,32.9,78.8,2535.2,TIDAK,347,31,292,24,YA,
801,2026-07-03 09:08:12,386.67,53.0,35.8,79.0,2539.1,TIDAK,347,31,292,24,YA,
802,2026-07-03 09:08:41,387.15,54.0,32.9,79.1,2538.7,TIDAK,347,31,292,24,YA,
803,2026-07-03 09:09:10,387.64,53.0,47.5,79.0,2536.5,TIDAK,347,31,292,24,YA,
804,2026-07-03 09:09:39,388.12,52.5,34.8,78.7,2535.6,TIDAK,347,31,292,24,YA,
805,2026-07-03 09:10:08,388.6,51.6,33.6,78.9,2537.8,TIDAK,347,31,292,24,YA,
806,2026-07-03 09:10:37,389.09,53.0,33.1,78.9,2541.6,TIDAK,347,31,292,24,YA,
807,2026-07-03 09:11:06,389.57,51.6,41.5,78.9,2539.0,TIDAK,347,31,292,24,YA,
808,2026-07-03 09:11:35,390.05,54.0,36.3,78.8,2539.6,TIDAK,347,31,292,24,YA,
809,2026-07-03 09:12:04,390.54,53.0,34.9,78.9,2538.7,TIDAK,347,31,292,24,YA,
810,2026-07-03 09:12:33,391.02,52.5,40.9,78.9,2535.4,TIDAK,347,31,292,24,YA,
811,2026-07-03 09:13:02,391.5,52.5,36.2,79.1,2542.3,TIDAK,347,31,292,24,YA,
812,2026-07-03 09:13:31,391.99,53.0,34.9,79.0,2536.0,TIDAK,347,31,292,24,YA,
813,2026-07-03 09:14:00,392.47,53.0,47.6,78.9,2537.4,TIDAK,347,31,292,24,YA,
814,2026-07-03 09:14:29,392.95,52.1,45.4,78.7,2535.7,TIDAK,347,31,292,24,YA,
